1.203240913,49632.0
1.275124212,52798.0
1.005130976,43530.0
0.668914817,26374.0
0.863255253,36431.0
1.282467504,53207.0
1.156693825,48162.0
1.084510984,45897.0
0.492646925,17447.0
1.381048514,58277.0
0.589494559,22339.0
0.711716905,28634.0
0.06778509,292.0
1.360097803,57167.0
0.785118037,32371.0
1.414227642,60022.0
0.175119601,3152.0
0.611329895,23421.0
0.343435201,10375.0
0.838012084,35119.0
0.628384522,24302.0
0.851997211,35858.0
1.410698767,59845.0
1.29353363,53791.0
1.289932421,53602.0
1.224391123,50507.0
1.102472111,46394.0
0.366186954,11390.0
1.238863916,51166.0
1.071325316,45508.0
0.804523206,33405.0
1.148683199,47876.0
1.367126971,57570.0
0.40020054,12937.0
0.654456899,25669.0
0.623980355,24056.0
1.347251635,56512.0
1.417671059,60197.0
0.220820856,4904.0
0.602252061,22995.0
0.893280007,37959.0
0.877639088,37178.0
0.811709873,33775.0
0.793725122,32847.0
1.242954542,51368.0
0.396496957,12753.0
0.216320147,4727.0
0.570596599,21413.0
0.650061482,25443.0
0.695053695,27769.0
0.063477173,241.0
0.660169483,25888.0
0.358109828,11072.0
0.585889559,22150.0
1.297231672,53954.0
0.731702782,29646.0
0.34690166,10550.0
0.719881822,29062.0
0.128283763,1607.0
1.116873737,46940.0
0.574276849,21580.0
1.278862212,53017.0
1.106080903,46515.0
0.050366755,113.0
0.942015761,40433.0
1.163620617,48350.0
0.298389322,8267.0
0.638103731,24766.0
0.682932319,27154.0
1.126929238,47211.0
0.918674842,39271.0
0.313165448,8938.0
0.563356557,21064.0
0.374092871,11677.0
0.323843366,9421.0
0.642125815,25052.0
0.9151168,39075.0
1.0747489,45600.0
0.510526676,18363.0
1.387916098,58631.0
0.928692427,39774.0
1.249988959,51730.0
1.013619352,43892.0
0.123946388,1486.0
0.59775981,22772.0
0.084330175,574.0
1.304910673,54335.0
0.815623165,33975.0
1.377654972,58091.0
1.123633405,47137.0
1.120320946,47050.0
0.200426354,4096.0
0.392861915,12556.0
0.538872596,19676.0
0.3309927,9759.0
0.866607671,36610.0
1.099011777,46289.0
1.065073149,45345.0
0.110630345,1149.0
1.32961105,55616.0
0.822641541,34321.0
0.446496212,15136.0
0.497232217,17655.0
1.192347745,49202.0
0.977231598,42132.0
1.316123216,54895.0
1.403811641,59475.0
1.217009331,50221.0
0.543903555,20064.0
0.418682,13752.0
0.266470194,6795.0
1.333664926,55826.0
1.384498639,58455.0
0.992490141,42867.0
0.316437657,9095.0
0.980984182,42293.0
0.13267918,1739.0
0.059124631,196.0
1.095283985,46188.0
0.559698181,20881.0
0.948669845,40797.0
0.752472659,30704.0
0.204537687,4258.0
1.170564618,48532.0
1.322970091,55252.0
1.407211891,59667.0
1.077962775,45699.0
0.900777007,38334.0
0.488129299,17238.0
0.076469174,426.0
0.054536131,153.0
0.472910131,16479.0
0.664311442,26166.0
1.13043653,47287.0
0.450176462,15322.0
0.859234045,36223.0
0.196075561,3927.0
0.039623796,39.0
0.502741217,17915.0
0.414992417,13584.0
1.206632705,49789.0
0.212456438,4569.0
0.228552648,5201.0
1.17772591,48725.0
1.091608985,46086.0
0.970037348,41850.0
0.43148821,14304.0
1.36378272,57380.0
0.686778236,27356.0
1.265604502,52424.0
0.963867139,41562.0
0.099405843,892.0
1.286068129,53392.0
0.150265223,2308.0
0.632730647,24533.0
1.109474737,46647.0
0.30914074,8755.0
1.058759148,45178.0
0.855683878,36040.0
0.146232056,2176.0
0.385244164,12194.0
0.748358117,30473.0
1.300791756,54142.0
0.224749023,5056.0
1.174044493,48626.0
1.231319665,50823.0
0.933095135,39983.0
0.938557178,40132.0
0.945547553,40623.0
0.48458409,17063.0
0.555963098,20687.0
0.808266748,33591.0
0.922036009,39448.0
0.350435494,10716.0
1.185066286,48951.0
0.045262296,72.0
1.269180919,52567.0
1.160225908,48262.0
0.78149962,32187.0
0.870007921,36787.0
0.506442759,18146.0
0.742288241,30143.0
0.362049661,11233.0
0.258181901,6459.0
0.157950641,2568.0
1.3264313,55431.0
1.045737397,44841.0
0.690901528,27555.0
1.253756418,51914.0
0.426333876,14124.0
0.339866368,10191.0
0.422374793,13928.0
0.985130224,42494.0
0.58215885,21959.0
1.001222351,43329.0
0.716133322,28860.0
0.389027664,12368.0
0.377908455,11852.0
0.250269567,6111.0
0.788725079,32568.0
0.833719917,34928.0
0.183184185,3426.0
0.08057905,499.0
0.92537326,39614.0
1.133899489,47379.0
1.343927219,56315.0
0.09555001,806.0
0.294948821,8071.0
0.907488841,38682.0
0.735595949,29839.0
0.411375166,13433.0
0.841592293,35351.0
0.773498328,31783.0
0.179186893,3291.0
1.319484966,55069.0
0.165905267,2830.0
0.896623382,38118.0
0.88162413,37390.0
0.141815931,2032.0
0.997545309,43060.0
0.072306507,355.0
1.26207971,52278.0
0.619598354,23845.0
1.209980747,49940.0
0.845153252,35524.0
0.442745961,14960.0
1.009049518,43725.0
0.270054194,6979.0
0.088055342,648.0
1.087859901,45987.0
0.551888222,20452.0
0.646077315,25252.0
0.438737878,14572.0
0.191657978,3721.0
1.213663914,50093.0
0.606754519,23226.0
0.674360526,26705.0
0.254190734,6280.0
0.848531919,35686.0
1.374177138,57912.0
0.988565766,42671.0
0.403887791,13111.0
0.16181085,2697.0
1.31195734,54688.0
0.615388145,23644.0
0.319720657,9252.0
0.243379233,5797.0
1.393428015,58899.0
1.14516249,47730.0
0.830019542,34713.0
1.068213816,45428.0
0.454251629,15496.0
1.061821357,45259.0
0.966985639,41709.0
0.797232705,33046.0
0.758971285,31047.0
0.678662027,26944.0
1.308372757,54502.0
1.199347162,49475.0
0.106452802,1037.0
0.800761289,33224.0
0.354283452,10898.0
1.400286849,59275.0
0.283287112,7517.0
0.826306333,34499.0
0.960074888,41379.0
0.889325589,37769.0
1.33985701,55990.0
1.227888498,50659.0
1.055594564,45094.0
0.476781715,16677.0
0.973758431,41996.0
0.703386029,28197.0
1.113329404,46804.0
0.764047744,31287.0
0.208475479,4418.0
1.04182323,44726.0
0.911683592,38854.0
1.049123647,44929.0
0.819163124,34149.0
0.279135528,7365.0
0.115122012,1251.0
0.953058263,40989.0
0.407544708,13273.0
1.167148326,48439.0
0.327362325,9596.0
0.290826113,7887.0
0.46509638,16062.0
0.699040779,27976.0
0.334688117,9929.0
0.091709634,722.0
0.904256883,38509.0
0.262293526,6642.0
0.286722946,7696.0
0.170059184,2980.0
0.593573518,22552.0
0.461489921,15877.0
1.356277261,56955.0
1.220927289,50368.0
0.370043079,11524.0
1.181489285,48834.0
1.08118015,45798.0
0.56700764,21239.0
1.234977749,50993.0
0.547619388,20257.0
0.246816525,5956.0
0.302132572,8450.0
0.768670661,31533.0
1.19587837,49342.0
0.578181975,21764.0
0.885897339,37560.0
0.777842995,31972.0
1.396791224,59081.0
1.351652011,56707.0
0.381609997,12030.0
0.723660364,29247.0
1.052428814,45012.0
0.468935006,16268.0
0.274709194,7171.0
0.457876463,15693.0
0.480713673,16874.0
0.186855686,3576.0
0.154192224,2438.0
1.141588406,47604.0
0.727634615,29441.0
1.137948406,47490.0
1.370632221,57743.0
1.188729328,49077.0
1.2463895,51547.0
0.70757028,28415.0
0.119735595,1369.0
0.005079959,0.0
1.257723085,52096.0
0.873690796,36971.0
0.957058763,41221.0
0.232541482,5355.0
0.305648031,8599.0
1.153334991,48047.0
0.239481399,5533.0
